repo,sha,unix_ts,author,n_files,n_hunks,added_lines,deleted_lines,hunk_added_sum,added_code_lines,added_code_chars,added_comment_lines,added_comment_chars,added_blank_lines
sqlalchemy,75d716c7799e28ba5c86c72db08025dd6fc8c6e0,1684504209,Mike Bayer,1,2,7,2,7,5,279,0,0,2
sqlalchemy,a2e27eb4d718f732494ff008aad1d0cd56c4ad88,1684503330,Mike Bayer,9,20,238,25,103,90,3240,2,92,11
sqlalchemy,ee6ab85e49e6c555c5b80dcd88a3c8de9885869e,1684526191,Mike Bayer,5,6,105,71,13,11,398,0,0,2
sqlalchemy,b722c8ab24e2379cd19acc6bff0c73e14deaf644,1684541778,Mike Bayer,1,0,2,2,0,0,0,0,0,0
sqlalchemy,65985f9ddd356700644eb3781fc707d4a333bed5,1684544430,Mike Bayer,1,1,1,1,1,1,22,0,0,0
sqlalchemy,dfb09c0e424370026220061bbb9f287bdea0eff3,1684775578,Mike Bayer,2,2,35,35,5,4,265,0,0,1
sqlalchemy,11ee4c59c2ff2d2dcb0f1b6b815eb7e951390fe6,1684796971,Mike Bayer,1,1,5,2,5,5,384,0,0,0
sqlalchemy,f1f6b296c559cedf021e3611c293841191f25317,1684894890,Mike Bayer,2,6,94,7,38,31,1135,0,0,7
sqlalchemy,0ea59dcf455052c1f307cfbfa18b0ddb4cc95cd0,1685053060,Federico Caselli,1,4,15,7,15,8,400,7,312,0
sqlalchemy,9f9668c801a28c99d78c5e9daca98cbd701e88ee,1685129237,F.D.Castel,1,0,2,2,0,0,0,0,0,0
sqlalchemy,9c1a0b3546f794dfa37fa139d78c6de1885cba0d,1685129314,Seth,1,1,2,1,2,2,109,0,0,0
sqlalchemy,58400352607c315fda15903a9909b2e9a61114a5,1685112662,Mike Bayer,5,12,91,49,40,32,1468,7,357,1
sqlalchemy,cf4dec5ac476cf9a2179f9f2b16d46fe95d1f18d,1685140564,Federico Caselli,7,26,368,314,171,138,4047,14,358,19
sqlalchemy,0840b0e9ebad83b19845452e3798d85ace17a132,1685377542,Mike Bayer,5,8,21,21,21,19,652,1,51,1
