repo,quarter,quarter_end_date,snapshot_sha,is_partial_quarter,n_files,parsed_files,parse_rate,total_lines,n_functions,mean_comment_len,median_comment_len,p90_comment_len,mean_complexity,median_complexity,p90_complexity,mean_func_len,median_func_len,p90_func_len,mean_body_len,median_body_len,p90_body_len,mean_docstring_len,median_docstring_len,p90_docstring_len,frac_functions_with_docstring
scipy,2022Q1,2022-03-31,e3cd846ef353b10cc66972a5c7718e80948362ac,0,476,476,1.0,242696,6220,43.33813699105825,44,69,3.466720257234727,2.0,8,29.720096463022507,10.0,78,15.208360128617363,6.0,36,14.511736334405144,0.0,48,0.43504823151125405
scipy,2022Q2,2022-06-30,bf6e1b994f6af6f79cf5768c23e91898f543f063,0,477,477,1.0,245943,6270,43.471150563332195,45.0,69,3.4795853269537482,2.0,8,29.884051036682617,10.5,78,15.277352472089314,6.0,37,14.606698564593302,0.0,48,0.43556618819776716
scipy,2022Q3,2022-09-30,ac815d40de0819497dfabd27046c3b605dae447f,0,483,483,1.0,251406,6373,43.71096677491881,45,70,3.45598619174643,2,8,30.016475757100267,10,79,15.236466342381924,6,37,14.780009414718343,0,50,0.4333908677232073
scipy,2022Q4,2022-12-31,35dfd06bf37a5fdddda5e0b9e8043623957c084e,0,485,485,1.0,256455,6483,43.68461156203412,45.0,69,3.4351380533703533,2,8,30.065864568872435,10,79,15.186641986734536,6,37,14.8792225821379,0,50,0.4300478173685022
scipy,2023Q1,2023-03-31,bd6423f6332ddbfb6d27ab20898018c5aafff7e5,0,489,489,1.0,264433,6749,43.75639921722114,45,69,3.3926507630760114,1,8,29.9072455178545,10,78,15.1041635797896,6,36,14.8030819380649,0,48,0.4215439324344347
scipy,2023Q2,2023-06-30,5353f121af03157207c62aa4dd8748888d855a2b,0,488,488,1.0,268319,6852,43.83643939393939,45.0,69,3.3852889667250436,1.0,8,29.86602451838879,10.0,78,15.131056625802685,6.0,36,14.734967892586106,0.0,48,0.4213368359603036
scipy,2023Q3,2023-09-30,4fc97887b5b6bc94af4b9f85fe8d10a2c62d6082,0,499,499,1.0,278985,7127,44.336792721069095,46.0,70,3.372667321453627,1,8,29.924231794583978,9,78,15.165988494457697,6,36,14.75824330012628,0,49,0.4196716711098639
scipy,2023Q4,2023-12-31,05e26d633b8e95cc53c0128d4a94f121c95813d6,0,495,495,1.0,279205,7150,44.415884527872585,46.0,70,3.355104895104895,1.0,8,29.78909090909091,9.0,78,15.075804195804196,6.0,36,14.713286713286713,0.0,48,0.4165034965034965
scipy,2024Q1,2024-03-31,3c71ac3805067f1429bca0725120b48d09150e0f,0,499,499,1.0,279447,7190,44.45216536814768,46,70,3.369401947148818,1.0,8,29.898470097357443,9.0,79,15.147705146036161,6.0,37,14.75076495132128,0.0,49,0.4157162726008345
scipy,2024Q2,2024-06-30,04410471b8a71cc3d9eef69805d876cd89f60319,0,502,502,1.0,281332,7314,44.63481938570339,46,70,3.3928083128247195,1.0,8,29.658599945310364,9.0,78,15.137544435329506,6.0,37,14.521055509980858,0.0,48,0.40689089417555374
scipy,2024Q3,2024-09-30,2ee2fc5bb4de129978c8802ba46bfa54601e62e5,0,517,517,1.0,284145,7483,44.7906239460371,46,70,3.3922223707069357,1,8,29.351730589335826,9,78,15.16437257784311,6,37,14.187358011492718,0,48,0.3955632767606575
scipy,2024Q4,2024-12-31,aaed3ae5256fe298c023d6923a397f67d7891b57,0,524,524,1.0,301854,8178,45.39025893958076,47.0,71,3.3159696747370995,1.0,8,28.879799461971142,8.0,77,15.395940327708486,5.0,36,13.483859134262655,0.0,46,0.3714844705306921
scipy,2025Q1,2025-03-31,7bbca7ff2e38c42488751402ddf1e14b58ad0f9f,0,526,526,1.0,305147,8231,45.5213503649635,48.0,71,3.3247479042643664,1,8,29.049204227918842,8,77,15.447576236180295,5,36,13.60162799173855,0,46,0.3710363260843154
scipy,2025Q2,2025-06-30,8f51c63d384f0e9c966355362f982ea7ec2de1cc,0,553,553,1.0,315223,8394,46.536770449726596,48.0,73,3.4340004765308554,1.0,8,29.561353347629257,8.0,78,15.727424350726709,5.0,37,13.83392899690255,0.0,47,0.3736001906123422
scipy,2025Q3,2025-09-30,6ad1c3219ef5295aadf921ff90e9d522269119c1,0,557,557,1.0,319777,8500,46.82125890736342,49.0,73,3.4567058823529413,1.0,8,29.65094117647059,8.0,78,15.872235294117647,5.0,37,13.778705882352941,0.0,47,0.3718823529411765
scipy,2025Q4,2025-12-31,2335807e25747c4dd41ba0c939b181168512a7c2,0,560,560,1.0,323304,8570,46.93556618819777,49.0,73,3.4614935822637105,1.0,8,29.710968494749125,8.0,79,15.930921820303384,6.0,37,13.78004667444574,0.0,47,0.370828471411902
scipy,2026Q1,2026-03-31,b12b8106ae919da2b0ba6624e389e66a4001128b,0,563,563,1.0,326848,8636,46.98452846129475,49.0,73,3.4540296433534046,1.0,8,29.816813339509032,8.0,80,15.909333024548403,6.0,37,13.90748031496063,0.0,47,0.37193144974525244
scipy,2026Q2,2026-06-30,09bac46b69447b454b775eb2793f9fb848e4ec9f,0,559,559,1.0,326664,8690,47.099167495680405,49,73,3.4399309551208286,1.0,8,29.870771001150747,8.0,80,15.876754890678942,6.0,37,13.994016110471806,0.0,48,0.3710011507479862
scipy,2026Q3,2026-09-30,f389d8d3514b720452029c88fef930f0d9e8e618,1,447,447,1.0,323944,8452,47.147449409780776,49.0,73,3.5095835305253194,1.0,8,30.97030288689068,9.0,83,16.356838618078562,6.0,38,14.613464268812116,0.0,51,0.3839327969711311
